N,P,K,temperature,humidity,ph,rainfall,label,season,soil type,state
83,53,82,21.2071994,82.46878892,6.788582947,126.6280563,cabbage,Perennial,black,Tamil Nadu
76,52,83,16.00855327,82.55212895,6.347259904,114.1993125,cabbage,Perennial,red,Karnataka
72,57,82,22.58320679,73.02782677,6.407304257,98.74176,cabbage,Perennial,black,Uttar Pradesh
81,53,88,30.01459777,89.11917068,6.987776757,82.96019195,cabbage,Perennial,sandy,Uttar Pradesh
79,46,74,17.81315486,71.67581081,5.547876615,164.2487225,cabbage,Perennial,loamy,Punjab
71,49,80,21.10396826,81.09587657,6.704213843,185.7773078,cabbage,Perennial,red,Karnataka
90,48,72,19.18271446,67.48230464,6.941326423,193.7324429,cabbage,Perennial,black,Punjab
73,48,88,15.55810546,41.20426142,6.180003775,54.30927621,cabbage,Perennial,loamy,Punjab
83,54,86,32.88177187,56.15606564,5.833639401,24.0100425,cabbage,Perennial,loamy,Punjab
89,60,84,30.52822153,42.42435506,6.00803706,139.0683752,cabbage,Perennial,sandy,Maharashtra
83,40,86,19.31965981,65.14273194,6.853462651,29.14851734,cabbage,Perennial,black,Karnataka
74,57,70,22.57259221,83.70433412,6.868687622,46.33112148,cabbage,Perennial,clay,Uttar Pradesh
71,46,85,24.78905803,56.73355476,6.1080667,20.32474032,cabbage,Perennial,loamy,Maharashtra
83,60,76,28.77787164,40.70941527,5.987177151,85.59577241,cabbage,Perennial,red,Tamil Nadu
82,40,74,28.88569846,46.59005173,7.407961736,52.7151066,cabbage,Perennial,loamy,Tamil Nadu
82,47,80,27.92007892,49.678024,5.810361018,169.4807448,cabbage,Perennial,clay,Tamil Nadu
85,48,83,32.6671497,60.84653747,5.508361302,95.98880868,cabbage,Perennial,red,Tamil Nadu
89,46,86,16.6969083,72.20633215,6.165208405,20.0427462,cabbage,Perennial,sandy,Karnataka
82,47,71,17.36164366,44.24160362,7.041900449,23.55406724,cabbage,Perennial,sandy,Tamil Nadu
79,56,70,26.63222217,79.12895874,5.83604782,130.5958704,cabbage,Perennial,clay,Karnataka
88,47,77,15.62389839,76.71864033,7.208509909,33.47066776,cabbage,Perennial,clay,Uttar Pradesh
80,49,80,21.36861583,88.08656645,7.058753392,39.87852409,cabbage,Perennial,clay,Tamil Nadu
75,44,72,18.8657722,59.11700379,5.704112843,179.2827081,cabbage,Perennial,black,Karnataka
76,49,74,17.1154913,58.50289904,7.145304278,98.28627649,cabbage,Perennial,red,Tamil Nadu
70,55,80,24.11603336,82.77462942,7.356359124,35.96916704,cabbage,Perennial,clay,Uttar Pradesh
80,60,71,24.56154017,77.29931548,5.937382427,170.0109412,cabbage,Perennial,black,Maharashtra
81,59,75,33.30485981,79.31191384,6.601374055,43.99904434,cabbage,Perennial,clay,Punjab
74,52,88,27.20506076,54.49766244,5.887164145,135.8055884,cabbage,Perennial,clay,Punjab
89,57,86,19.86746383,86.67313619,6.38428358,148.943423,cabbage,Perennial,loamy,Uttar Pradesh
79,54,89,33.18163901,58.49352033,6.294570415,28.81759374,cabbage,Perennial,sandy,Tamil Nadu
89,54,75,27.7628908,60.04232787,6.678627433,45.62098098,cabbage,Perennial,loamy,Punjab
73,47,74,31.32796669,78.94075121,7.355063021,147.1183213,cabbage,Perennial,loamy,Maharashtra
88,53,70,21.58403519,69.43432649,6.832912229,142.2880162,cabbage,Perennial,clay,Uttar Pradesh
75,42,73,22.85378792,69.79332889,6.555088165,183.9894339,cabbage,Perennial,black,Tamil Nadu
74,59,71,25.49000915,76.1613653,7.147820193,34.76696374,cabbage,Perennial,clay,Uttar Pradesh
77,48,84,20.48185406,53.19304329,6.939349254,53.50355969,cabbage,Perennial,red,Karnataka
70,49,75,27.24445368,46.39841656,6.78442434,190.2489678,cabbage,Perennial,loamy,Tamil Nadu
87,49,78,28.09492682,46.90615726,7.048830017,106.5571407,cabbage,Perennial,clay,Karnataka
71,55,80,16.07863031,45.34201556,6.017440851,156.8408992,cabbage,Perennial,clay,Karnataka
90,46,70,23.73971981,62.80588704,6.030151189,25.59939925,cabbage,Perennial,loamy,Uttar Pradesh
74,47,77,17.74360227,53.96653315,7.332251368,181.7664987,cabbage,Perennial,sandy,Tamil Nadu
81,47,90,32.49885126,72.39039287,7.011905277,104.6050827,cabbage,Perennial,clay,Uttar Pradesh
85,48,81,17.37545379,57.87321733,6.628135378,46.607764,cabbage,Perennial,sandy,Tamil Nadu
75,50,81,27.84484113,60.81659567,6.522693423,105.3413305,cabbage,Perennial,sandy,Maharashtra
90,49,84,16.38329243,46.1977504,5.881001143,97.16706062,cabbage,Perennial,clay,Uttar Pradesh
38,59,44,34.79281882,44.49579109,7.07473493,56.13436534,peas,Rabi,loamy,Tamil Nadu
49,49,38,18.65269813,63.5793176,6.448015964,101.9170712,peas,Rabi,red,Punjab
43,56,38,23.86374599,86.70302486,7.252457807,102.155635,peas,Rabi,sandy,Punjab
36,43,48,16.62300051,73.25667111,6.686001008,57.53857341,peas,Rabi,sandy,Tamil Nadu
48,60,44,27.56046552,74.30232411,5.830933509,66.47384769,peas,Rabi,black,Tamil Nadu
34,50,31,29.85150328,50.47276475,6.91267259,55.31797096,peas,Rabi,clay,Uttar Pradesh
40,59,31,27.9941018,82.52431726,6.290223714,44.76785064,peas,Rabi,sandy,Karnataka
41,43,37,29.40921126,56.96993234,6.222725016,178.9229984,peas,Rabi,sandy,Tamil Nadu
36,54,46,19.75386467,55.87987835,5.594169143,110.8872758,peas,Rabi,sandy,Tamil Nadu
35,41,33,15.54360001,74.6272207,6.250741606,64.11550006,peas,Rabi,loamy,Maharashtra
47,45,37,32.44564407,53.33442451,5.667713392,121.7552852,peas,Rabi,red,Karnataka
34,48,31,31.43098631,45.74750151,6.557077733,47.79019428,peas,Rabi,sandy,Maharashtra
37,55,41,27.49092992,85.03744537,5.59036882,90.32166986,peas,Rabi,loamy,Punjab
36,53,32,33.93405027,89.22454744,6.31577222,35.84770783,peas,Rabi,red,Maharashtra
47,60,46,21.76037285,89.09878546,5.679309718,61.64086496,peas,Rabi,clay,Maharashtra
41,42,38,26.34373365,82.64629061,6.436832933,128.7891292,peas,Rabi,black,Punjab
43,42,43,32.6483806,52.07928507,7.156507923,175.4201088,peas,Rabi,red,Karnataka
46,55,31,31.97475961,45.43245798,6.45381898,42.84253712,peas,Rabi,clay,Tamil Nadu
33,43,42,19.19379065,56.43723739,5.990143414,139.7057549,peas,Rabi,loamy,Tamil Nadu
41,54,45,19.01179286,73.47366854,7.086770324,115.5762607,peas,Rabi,clay,Karnataka
33,43,50,26.54958616,63.92610585,5.655736791,64.5680371,peas,Rabi,black,Punjab
45,56,30,27.83194009,85.99349002,7.336263568,76.98170099,peas,Rabi,sandy,Maharashtra
43,47,45,15.48486323,61.2730058,6.210006339,102.0309127,peas,Rabi,sandy,Tamil Nadu
46,54,39,16.40406046,81.89174991,6.789547755,44.61227581,peas,Rabi,clay,Uttar Pradesh
41,41,34,17.70375625,68.99959776,6.173843123,113.8157431,peas,Rabi,clay,Punjab
35,54,39,24.48980876,64.14537459,6.22586576,157.9128798,peas,Rabi,clay,Tamil Nadu
33,45,42,32.99907362,88.62451684,5.783570307,151.8864862,peas,Rabi,sandy,Punjab
48,45,34,19.74908229,62.06466981,7.120333634,160.1883972,peas,Rabi,black,Karnataka
37,57,41,17.04333447,83.52794478,6.639086455,151.1504208,peas,Rabi,clay,Tamil Nadu
46,56,32,23.50930535,76.1336208,6.885378588,149.7138719,peas,Rabi,loamy,Tamil Nadu
34,53,42,29.07620401,87.34616891,6.21570099,104.364898,peas,Rabi,red,Maharashtra
33,52,40,20.3915091,81.78108301,7.289640388,69.71200042,peas,Rabi,red,Punjab
33,59,37,24.79412156,51.3555324,7.275188689,196.9637326,peas,Rabi,red,Uttar Pradesh
33,54,32,31.22235833,58.05477035,5.987005074,175.7683803,peas,Rabi,black,Maharashtra
43,52,47,18.44544651,78.42420904,7.036945615,111.0616703,peas,Rabi,clay,Uttar Pradesh
34,41,37,34.70694204,77.42635163,7.006391025,116.8424309,peas,Rabi,red,Karnataka
50,44,36,18.08851672,52.31210092,5.874032091,192.0416378,peas,Rabi,clay,Karnataka
49,45,38,31.61683343,84.29564168,7.031008252,102.6165774,peas,Rabi,red,Karnataka
39,55,32,25.27467734,56.27791652,6.739576125,191.7588748,peas,Rabi,clay,Karnataka
46,48,42,16.07107995,52.67162386,7.427030992,143.0224665,peas,Rabi,sandy,Maharashtra
35,48,47,26.50228096,43.73817201,7.326326352,196.8057918,peas,Rabi,loamy,Karnataka
49,51,50,17.84619528,89.08256552,7.179998728,90.60222829,peas,Rabi,red,Maharashtra
50,55,50,17.58882137,45.75233231,7.150582624,94.10614963,peas,Rabi,clay,Maharashtra
48,53,44,26.84952058,41.13432088,7.299809798,176.5850777,peas,Rabi,black,Uttar Pradesh
46,58,50,19.91031295,46.82245125,6.097396214,56.0194164,peas,Rabi,red,Tamil Nadu
50,48,50,33.30656112,59.0347393,6.772012258,38.66298473,peas,Rabi,red,Punjab
40,49,34,34.96442802,75.73425205,6.745003698,54.0215665,peas,Rabi,clay,Tamil Nadu
43,42,31,33.58337452,71.05498406,5.537281419,176.8505542,peas,Rabi,red,Karnataka
35,52,50,19.12872638,81.49434459,6.119790244,164.6009763,peas,Rabi,loamy,Karnataka
45,54,42,31.93514274,44.34854078,6.251868563,124.1245256,peas,Rabi,sandy,Tamil Nadu
32,44,36,21.72018219,59.71671852,6.853954733,72.89176199,peas,Rabi,red,Karnataka
47,56,38,19.06610096,49.10144876,6.810657581,106.0865197,peas,Rabi,sandy,Maharashtra
40,50,49,30.74113123,44.2256484,5.514166245,43.10700921,peas,Rabi,loamy,Punjab
41,51,49,30.5544881,77.44243417,6.562128681,110.2451817,peas,Rabi,black,Uttar Pradesh
34,54,49,20.3845322,71.67928227,6.777653402,98.24385909,peas,Rabi,red,Punjab
43,41,45,34.74244706,65.8009115,5.643455571,40.29590412,peas,Rabi,black,Maharashtra
50,41,41,15.45156916,79.34446424,7.225212369,50.38691225,peas,Rabi,sandy,Tamil Nadu
36,59,44,25.76782488,60.71308223,6.735777609,100.6234719,peas,Rabi,sandy,Uttar Pradesh
38,55,36,17.71693011,51.25211637,7.324501818,188.7196048,peas,Rabi,clay,Maharashtra
31,58,42,32.1687645,78.45231439,5.912136167,31.93707844,peas,Rabi,sandy,Karnataka
34,57,44,16.65945066,46.29329068,5.567201915,145.7482243,peas,Rabi,clay,Punjab
46,59,48,29.82765061,62.01695106,6.715785549,82.2588858,peas,Rabi,sandy,Maharashtra
43,56,45,25.25288336,54.45110833,7.025726386,106.9190121,peas,Rabi,sandy,Punjab
44,58,50,19.58448822,59.36735771,5.929735815,177.5640056,peas,Rabi,clay,Punjab
37,43,45,27.00758434,49.70105927,7.250190172,160.9210138,peas,Rabi,loamy,Karnataka
36,45,45,33.12057981,80.32144977,5.522130483,116.2387787,peas,Rabi,red,Karnataka
37,46,41,27.42694802,49.5538893,5.798101054,86.65573907,peas,Rabi,clay,Maharashtra
34,46,48,15.24693249,46.17594774,6.577978422,96.70630483,peas,Rabi,black,Tamil Nadu
38,60,38,19.72335001,47.71707895,7.05721932,134.8169704,peas,Rabi,red,Uttar Pradesh
47,59,46,21.44443484,82.58394135,7.221411576,61.33323074,peas,Rabi,red,Punjab
33,60,31,29.64542627,45.26794585,5.705227415,35.42422654,peas,Rabi,clay,Punjab
34,42,42,26.86468852,54.28425819,7.10252778,174.4711609,peas,Rabi,clay,Karnataka
47,51,43,31.54192653,61.88304385,5.657138192,62.4026377,peas,Rabi,black,Punjab
39,59,42,24.9152159,40.53574572,6.17990832,54.56523758,peas,Rabi,sandy,Punjab
35,48,30,20.77853964,71.02766664,6.794495851,61.83199984,peas,Rabi,clay,Tamil Nadu
40,57,45,23.42325774,51.69338712,7.22386388,162.6581286,peas,Rabi,black,Punjab
45,45,30,26.24188196,51.47504352,6.557518136,80.53433635,peas,Rabi,clay,Uttar Pradesh
40,44,31,23.84428536,42.71052073,6.218085356,56.87567858,peas,Rabi,clay,Punjab
48,44,46,34.6028227,60.60920788,6.37708144,146.4538386,peas,Rabi,black,Punjab
35,52,36,17.68578653,83.83065882,6.603804982,38.06611956,peas,Rabi,clay,Maharashtra
31,46,47,32.00929552,55.53112592,6.1421888,66.41939591,peas,Rabi,clay,Tamil Nadu
47,46,42,31.07810258,44.04987448,6.484139874,91.57880084,peas,Rabi,black,Karnataka
33,42,46,19.28281604,65.59525935,6.962166177,170.0115226,peas,Rabi,clay,Karnataka
35,53,45,29.49493434,82.83341787,6.683398848,54.22522637,peas,Rabi,loamy,Maharashtra
31,48,50,33.31773876,44.97422469,6.633965872,128.8195633,peas,Rabi,clay,Punjab
37,43,50,25.39058898,61.31126986,6.57613898,166.9195027,peas,Rabi,loamy,Tamil Nadu
47,47,31,19.32641864,56.63062924,6.246568386,30.32570047,peas,Rabi,loamy,Tamil Nadu
40,41,44,23.81203449,81.22475189,5.673074317,191.0148475,peas,Rabi,loamy,Maharashtra
48,52,40,19.11864814,57.43778638,7.186021202,65.13067407,peas,Rabi,loamy,Karnataka
33,47,49,23.34005083,83.98588702,5.921669179,60.8332878,peas,Rabi,loamy,Uttar Pradesh
37,44,44,29.3089297,42.99476034,6.137702272,33.61912277,peas,Rabi,red,Tamil Nadu
35,53,33,24.27876057,59.8649743,6.069193231,66.1640105,peas,Rabi,red,Karnataka
33,44,36,34.47565543,47.71680198,6.639104838,29.02095533,peas,Rabi,loamy,Punjab
34,45,45,24.62814966,67.34205947,6.328587202,138.5934014,peas,Rabi,loamy,Maharashtra
45,43,48,22.75560746,75.4124232,6.626357761,93.5865982,peas,Rabi,black,Maharashtra
46,51,39,30.48159268,66.94813163,5.803375274,52.83772651,peas,Rabi,clay,Uttar Pradesh
31,50,30,27.17726748,51.19899478,7.381384655,105.1673587,peas,Rabi,sandy,Karnataka
36,51,34,34.18887697,43.93166443,6.8166352,72.1971946,peas,Rabi,sandy,Maharashtra
49,48,42,31.27559829,44.05031947,7.108924169,48.95512145,peas,Rabi,loamy,Tamil Nadu
47,51,30,34.05252781,40.29525402,5.551905523,59.22746041,peas,Rabi,clay,Maharashtra
48,49,37,28.20161415,70.99213533,6.672057132,175.4413474,greengram,Kharif,red,Uttar Pradesh
47,35,25,18.51856602,80.84889706,6.817206175,115.2335951,greengram,Kharif,sandy,Uttar Pradesh
31,50,40,32.75159119,41.77804304,7.174388627,167.6298326,greengram,Kharif,red,Karnataka
38,54,32,27.95488262,85.37632048,6.599327836,140.0653575,greengram,Kharif,red,Maharashtra
30,55,28,24.2857706,82.91733344,5.764301373,160.914032,greengram,Kharif,sandy,Karnataka
44,48,37,21.24719592,89.83090297,7.379212092,121.4271181,greengram,Kharif,loamy,Karnataka
50,40,28,25.26276019,48.62216627,7.118015216,34.3915891,greengram,Kharif,red,Punjab
33,42,31,25.52858921,73.97885405,6.815256765,85.36407525,greengram,Kharif,clay,Uttar Pradesh
39,55,30,16.11076659,49.11513793,7.392115386,81.44529229,greengram,Kharif,black,Maharashtra
37,45,37,28.88633274,80.88594904,5.753818964,44.44757221,greengram,Kharif,sandy,Karnataka
47,47,38,32.31463654,66.27423514,6.105829542,111.3633791,greengram,Kharif,sandy,Maharashtra
38,48,45,15.77603776,75.19834682,6.600073713,29.73796594,greengram,Kharif,loamy,Tamil Nadu
39,53,42,30.82020901,87.93039499,6.511616957,80.21593048,greengram,Kharif,black,Uttar Pradesh
32,40,31,15.77163588,53.70235769,6.394085521,59.08047392,greengram,Kharif,clay,Tamil Nadu
32,52,26,20.46751974,62.0015631,6.349925592,149.882919,greengram,Kharif,loamy,Tamil Nadu
34,35,44,26.05509206,76.52488221,6.397672501,47.54522279,greengram,Kharif,sandy,Maharashtra
33,46,30,20.08868695,63.68156579,6.057821948,70.93323042,greengram,Kharif,black,Maharashtra
35,52,39,32.64660467,66.04153251,6.891542854,36.8966194,greengram,Kharif,clay,Punjab
36,43,36,27.03402582,53.76952378,5.854522684,95.43591169,greengram,Kharif,sandy,Punjab
42,50,45,32.75789601,68.78422999,5.985405004,78.97774738,greengram,Kharif,black,Punjab
46,52,31,30.70610645,66.41112394,6.710400687,47.9723104,greengram,Kharif,red,Uttar Pradesh
49,43,27,18.33087314,75.70594466,7.425725754,127.0754461,greengram,Kharif,loamy,Uttar Pradesh
50,37,27,28.00706375,68.07897033,7.019116676,92.91754928,greengram,Kharif,clay,Maharashtra
34,47,43,30.45470833,48.67085684,7.237258382,157.9906683,greengram,Kharif,black,Punjab
45,35,38,33.61243349,47.98196036,5.896478892,119.6511805,greengram,Kharif,black,Uttar Pradesh
37,51,25,18.9353261,41.39661697,6.395428826,68.03302934,greengram,Kharif,black,Maharashtra
37,37,45,18.98478525,83.52401726,5.969558141,166.8281884,greengram,Kharif,loamy,Maharashtra
32,42,35,26.87147165,69.55835652,5.597903877,98.56347611,greengram,Kharif,sandy,Tamil Nadu
39,53,41,25.03941531,80.0746105,6.584050618,165.2858697,greengram,Kharif,loamy,Uttar Pradesh
48,54,34,23.95790119,73.15820619,7.182322877,120.7288076,greengram,Kharif,clay,Maharashtra
49,55,35,31.21422339,64.08993881,5.678871948,167.4931584,greengram,Kharif,clay,Uttar Pradesh
38,39,39,21.6510907,59.29702795,6.810494852,83.26582884,greengram,Kharif,red,Tamil Nadu
37,38,26,19.0542949,82.38946017,6.976176624,127.4112536,greengram,Kharif,sandy,Maharashtra
36,40,41,29.41105587,53.77063442,6.372539016,173.2553685,greengram,Kharif,black,Tamil Nadu
36,35,25,33.60190822,80.20645233,6.948554231,83.77058832,greengram,Kharif,sandy,Maharashtra
50,46,31,17.68033578,76.41659613,6.549962578,37.26705254,greengram,Kharif,clay,Tamil Nadu
47,47,27,22.05544074,61.53620618,5.649064573,73.30922207,greengram,Kharif,clay,Punjab
45,51,42,17.10508319,49.67918902,5.733988382,47.63921149,greengram,Kharif,sandy,Tamil Nadu
50,52,45,23.62115286,51.4008927,6.895761087,140.6289595,greengram,Kharif,sandy,Karnataka
34,44,33,17.24671939,45.93255481,6.239914426,72.72133891,greengram,Kharif,black,Tamil Nadu
50,42,37,17.94290709,79.55840675,5.736333378,92.97796738,greengram,Kharif,loamy,Maharashtra
33,47,44,21.80789963,41.11303894,7.00299791,115.1683314,greengram,Kharif,clay,Tamil Nadu
39,36,33,26.52551006,79.49554202,7.293138453,84.28124029,greengram,Kharif,sandy,Karnataka
44,45,30,18.2821796,81.9405393,7.064796468,70.28788507,greengram,Kharif,black,Karnataka
31,38,32,32.63718159,44.08502876,6.379530409,28.53361274,greengram,Kharif,sandy,Tamil Nadu
38,45,25,26.12979063,75.91213557,7.412626902,148.9959616,greengram,Kharif,sandy,Punjab
40,49,25,28.52575119,78.19417607,7.399170851,51.70703985,greengram,Kharif,sandy,Tamil Nadu
49,37,30,32.5535495,57.6714089,6.98083392,26.28477426,greengram,Kharif,red,Karnataka
39,38,27,22.89362173,52.28268638,7.124498502,111.8227474,greengram,Kharif,loamy,Uttar Pradesh
39,45,36,32.75266071,80.88457328,7.070559526,44.45672318,greengram,Kharif,clay,Punjab
48,49,33,29.59719956,61.41203606,6.43683788,176.3056777,greengram,Kharif,sandy,Karnataka
32,47,26,19.57118511,62.73777973,6.350551323,156.237409,greengram,Kharif,loamy,Tamil Nadu
40,47,35,30.44513043,47.61269497,5.876734152,113.6068954,greengram,Kharif,clay,Karnataka
40,47,26,26.14094926,59.8608776,7.48992032,86.43195623,greengram,Kharif,red,Tamil Nadu
48,55,34,18.54188726,82.716443,6.168488649,98.19774506,greengram,Kharif,loamy,Punjab
44,48,26,26.50753282,42.28968695,6.698469615,147.4718473,greengram,Kharif,red,Tamil Nadu
35,42,37,27.49191988,88.82489018,7.475202139,189.5088856,greengram,Kharif,clay,Karnataka
49,48,31,25.43675034,70.98197485,6.723042156,167.8350704,greengram,Kharif,sandy,Uttar Pradesh
45,41,39,21.46490828,68.71343714,6.904285876,162.8872983,greengram,Kharif,loamy,Punjab
37,39,45,28.96432664,50.24503386,7.084522998,53.92021364,greengram,Kharif,red,Punjab
32,38,29,29.85705521,42.70763333,6.587210895,161.4885736,greengram,Kharif,red,Punjab
43,43,32,24.27384456,74.4669113,6.640738033,107.0631682,greengram,Kharif,red,Maharashtra
44,51,27,31.79138748,84.60400775,7.169895932,46.20611375,greengram,Kharif,loamy,Karnataka
50,38,31,21.97249444,85.04625416,5.502643861,143.4873578,greengram,Kharif,loamy,Punjab
48,52,43,19.18550011,57.23464035,6.108906636,179.3480272,greengram,Kharif,black,Tamil Nadu
46,48,36,27.41941553,66.74030634,6.81316898,106.7673458,greengram,Kharif,black,Tamil Nadu
30,42,31,22.67468263,40.08323116,6.464970386,142.990429,greengram,Kharif,clay,Uttar Pradesh
50,36,26,29.51506253,81.90591994,6.355314389,128.4687239,greengram,Kharif,red,Karnataka
31,54,32,18.24082187,57.20604932,6.484876565,62.93685699,greengram,Kharif,sandy,Maharashtra
34,46,35,15.29219337,81.0306936,6.899819785,102.6457796,greengram,Kharif,clay,Karnataka
49,42,39,18.9475697,55.9123325,5.640826209,80.72149327,greengram,Kharif,black,Uttar Pradesh
38,48,31,34.34070199,84.49814972,6.052687319,68.36721058,greengram,Kharif,sandy,Karnataka
38,51,31,26.83341704,69.77137404,7.42844598,184.6003534,greengram,Kharif,sandy,Uttar Pradesh
41,53,31,31.90861907,73.95800407,6.098950503,159.6407608,greengram,Kharif,sandy,Maharashtra
32,42,42,17.77760158,81.75114521,5.858589741,176.3341767,greengram,Kharif,sandy,Tamil Nadu
37,54,38,20.61420944,48.48075096,6.235376816,167.8881173,greengram,Kharif,sandy,Tamil Nadu
50,53,36,31.6529954,87.49353114,6.874590815,103.9991377,greengram,Kharif,red,Uttar Pradesh
45,53,45,27.83113935,72.74689749,5.634219603,104.7597243,greengram,Kharif,red,Punjab
33,50,35,29.15762272,67.6737626,7.053500408,70.05398915,greengram,Kharif,red,Uttar Pradesh
39,39,32,16.21897059,82.40008867,7.247323052,55.7813064,greengram,Kharif,red,Uttar Pradesh
48,54,34,22.08223319,45.52719028,5.899645974,65.63133811,greengram,Kharif,red,Tamil Nadu
36,46,27,19.78392241,42.92020662,6.588282571,191.017877,greengram,Kharif,sandy,Punjab
41,35,41,22.85989335,79.4555953,5.665510673,111.6873658,greengram,Kharif,black,Maharashtra
30,52,36,15.70870666,44.52211682,6.672724117,44.43554183,greengram,Kharif,clay,Maharashtra
